NCBI_GeneID_pig,NCBI_GeneID_human,Ensembl_GeneID_pig,Ensembl_GeneID_human,geneName_pig,geneName_human,group,BvsA_log2FoldChange,BvsA_pvalue,BvsA_padj,Avg_norm_nose,Avg_norm_lung,A1,A2,A3,A4,B1,B2,B3,B4,C1,C2,C3,C4
397122,3553,ENSSSCG00000039214,ENSG00000125538,IL1B,IL1B,D,-2.540747014,0.149955212,0.673100581,28.83154041,0.524260587,16.54443174,20.2607984,0,11.50682266,3.684031142,0,3.79708283,174.8591565,0,2.097042349,0,0
100524166,,ENSSSCG00000010968,ENSG00000258728,IL11RA,IL11RA,D,-2.384485045,9.37E-06,0.00057649,167.1058293,16.6677618,171.4604744,37.75876065,104.3391302,373.9717365,342.6148962,60.8100051,87.33290508,158.5587267,4.856441388,7.549352456,34.33343313,19.93182022
100626904,3554,ENSSSCG00000008162,ENSG00000115594,IL1R1,IL1R1,D,-2.361782782,4.70E-06,0.000312708,157.6565484,28.62609878,200.0372202,103.1458827,50.18844236,244.5199815,298.4065225,141.3190259,35.43943974,188.1958718,5.396045987,2.935859288,91.55582168,14.61666816
100271930,3575,ENSSSCG00000016832,ENSG00000168685,IL7R,IL7R,D,-1.914355234,0.185835638,0.709937689,33.01383772,1.186357955,12.03231399,0.920945382,18.49047877,53.2190548,106.8369031,0,0,72.61100567,2.158418395,1.258225409,0,1.328788014
100518723,50615,ENSSSCG00000007816,ENSG00000103522,IL21R,IL21R,D,-1.294810239,0.056518547,0.449279245,65.66975843,15.88275688,45.12117748,21.18174378,13.20748483,27.32870382,180.517526,50.53225776,25.94673267,161.5224412,7.554464381,2.935859288,27.79373158,25.24697227
399522,3570,ENSSSCG00000027628,ENSG00000160712,IL6R,IL6R,D,-1.234885038,0.002403946,0.05298532,214.6171202,47.45392352,279.7513004,60.78239519,212.6405058,102.1230511,620.7592474,63.37944193,45.56499396,331.9360259,18.88616095,10.48521174,104.6352248,55.80909661
100621199,11141,ENSSSCG00000012196,ENSG00000169306,IL1RAPL1,IL1RAPL1,D,-1.13422527,0.590507367,0.947464651,12.54574932,1.64560251,0,1.841890763,0,43.15058498,51.57643599,0,3.79708283,0,0,1.677633879,4.904776162,0
100037294,3572,ENSSSCG00000016916,ENSG00000134352,IL6ST,IL6ST,D,-0.856315906,0.055234975,0.442556342,294.6517663,124.7561402,470.7642851,146.4303157,235.09323,366.7799723,727.5961505,109.629305,90.49714077,210.4237307,17.80695176,25.16450819,420.1758245,35.87727639
100621776,3560,ENSSSCG00000029668,ENSG00000100385,IL2RB,IL2RB,D,-0.848473178,0.048652915,0.409927953,234.3420607,98.61145872,200.0372202,105.9087189,191.5085301,369.656678,488.1341263,117.3376155,18.35256701,383.80103,16.72774256,7.129943986,134.0638818,236.5242666
100622457,53832,ENSSSCG00000004157,ENSG00000016402,IL20RA,IL20RA,D,-0.833783153,0.522161496,0.918925818,19.82313656,2.09768134,39.10502048,23.02363454,17.16973028,18.69858682,20.26217128,30.83324202,9.492707074,0,3.777232191,4.613493168,0,0
100525654,3587,ENSSSCG00000015085,ENSG00000110324,IL10RA,IL10RA,D,-0.799111815,0.134774712,0.646681996,514.6934689,243.5899954,293.2876536,84.72697511,83.20715444,571.0260745,1635.709827,291.2028413,180.3614344,978.0257907,36.15350811,15.93752185,369.4931375,552.775814
100623299,58985,ENSSSCG00000038848,ENSG00000142677,IL22RA1,IL22RA1,D,-0.790366092,0.686078202,0.953206529,25.09437143,1.572781762,6.016156997,7.367563053,128.1126029,0,0,0,4.429929968,54.82871857,0,6.291127047,0,0
397615,3597,ENSSSCG00000012633,ENSG00000131724,IL13RA1,IL13RA1,D,-0.744973668,0.122292095,0.62692106,184.3199395,105.2824958,251.1745546,138.1418072,278.67793,80.54775862,261.5662111,98.49507868,17.71971987,348.2364558,14.56932416,5.032901637,235.4292558,166.0985018
100515360,3609,ENSSSCG00000013638,ENSG00000129351,ILF3,ILF3,D,-0.725689878,0.025840421,0.277646003,438.0078847,260.5496677,503.8531485,288.2559044,566.6010993,578.2178387,626.2852941,179.8605785,134.1635933,626.8256204,19.42576555,23.48687431,539.5253778,459.760653
102162772,27190,ENSSSCG00000014434,ENSG00000127743,IL17B,IL17B,D,-0.70219447,0.367465292,0.864034079,66.0663915,21.15582443,69.18580547,27.62836145,216.6027512,97.80799261,86.57473184,5.13887367,6.328471383,19.26414436,14.56932416,2.097042349,50.682687,17.27424419
100520842,400935,ENSSSCG00000000983,ENSG00000188263,IL17REL,IL17REL,D,-0.610901446,0.656344477,0.953206529,34.0195883,14.03977181,18.04847099,47.88915984,155.848321,0,0,17.98605785,1.265694277,31.11900243,7.554464381,2.097042349,0,46.5075805
100511742,9466,ENSSSCG00000013766,ENSG00000104998,IL27RA,IL27RA,D,-0.599060717,0.099299601,0.582491551,168.5642908,92.56303956,227.1099267,58.94050442,117.546615,182.6708097,432.8736592,53.10169459,56.95624244,219.3148743,12.41090577,10.90462021,263.2229873,83.71364491
396657,,ENSSSCG00000041289,ENSG00000249624,IL10RB,IL10RB,D,-0.452113566,0.500208516,0.909335657,68.54373331,28.27710298,51.13733448,11.05134458,25.09422118,27.32870382,197.0956661,55.67113143,7.594165659,173.3772993,5.396045987,7.968760926,57.22238855,42.52121646
100154734,3608,ENSSSCG00000028553,ENSG00000143621,ILF2,ILF2,D,-0.392534786,0.211024821,0.744790421,181.2775767,103.0725443,276.7432219,55.2567229,198.1122725,212.8762192,270.7762889,69.37479455,58.85478386,308.2263098,17.26734716,17.61515573,227.2546288,150.1530456
100737468,146433,ENSSSCG00000040629,ENSG00000157368,IL34,IL34,D,-0.025811282,0.978448418,1,41.70186537,24.31041272,102.274669,34.07497912,6.603742416,73.35599446,46.05038927,49.67577881,3.79708283,17.7822871,12.41090577,3.774676228,0,81.05606888
100628318,3556,ENSSSCG00000021206,ENSG00000196083,IL1RAP,IL1RAP,D,0.037953122,0.973012856,0.999505866,51.46008482,17.95592075,40.60905973,20.2607984,232.451733,40.27387931,31.31426471,0,3.79708283,42.9738605,11.87130117,10.90462021,49.04776162,0
396589,3603,ENSSSCG00000001787,ENSG00000172349,IL16,IL16,D,0.104799249,0.851310178,0.990973191,90.38719501,50.69220659,117.3150615,34.9959245,121.5088605,79.10940579,197.0956661,5.995352615,45.56499396,121.5122952,18.88616095,17.61515573,114.4447771,51.82273256
397057,3606,ENSSSCG00000015037,ENSG00000150782,IL18,IL18,D,0.273219596,0.776372015,0.974185554,58.09356996,54.88781988,19.55251024,3.683781526,84.52790293,11.50682266,143.6772145,7.708310505,8.859859936,185.2321573,0,4.613493168,62.12716471,152.8106217
100153829,4791,ENSSSCG00000010580,ENSG00000077150,NFKB2,NFKB2,E,-0.185142264,0.597464721,0.951076612,344.8717645,231.9147857,303.8159284,166.6911141,401.5075389,293.4239778,475.2400173,94.21268396,86.0672108,938.0156447,49.64362308,26.00332513,483.9379146,368.07428
100154350,4795,ENSSSCG00000001402,ENSG00000204498,NFKBIL1,NFKBIL1,E,-0.095243489,0.870775594,0.991872479,65.55755127,35.534089,82.72215872,36.83781526,26.41496966,80.54775862,138.1511678,55.67113143,10.75840135,93.35700729,25.36141614,2.935859288,89.9208963,23.91818426
751869,4790,ENSSSCG00000030957,ENSG00000109320,NFKB1,NFKB1,E,-0.040909736,0.925830844,0.996838371,302.7153135,201.4878801,553.4864438,174.0586771,381.6963117,392.6703233,311.3006315,23.98141046,48.09638251,536.4323276,55.57927366,21.38983196,366.2232867,362.7591279
100520981,64332,ENSSSCG00000011951,ENSG00000144802,NFKBIZ,NFKBIZ,E,0.100641427,0.791320952,0.97588741,308.0743604,310.3958029,288.7755359,88.41075663,412.0735268,499.1084329,464.1879239,208.9808626,39.23652257,463.8213219,37.23271731,19.71219808,748.7958273,435.8424687
406188,4792,ENSSSCG00000001952,ENSG00000100906,NFKBIA,NFKBIA,E,0.303073919,0.493115559,0.906034352,275.7433105,253.3149657,306.8240069,68.14995824,706.6004385,250.2733929,418.1375346,98.49507868,24.04819125,333.4178832,63.13373804,21.38983196,609.8271694,318.9091235
100125969,338376,ENSSSCG00000005136,ENSG00000184995,IFNE,IFNE,F,-2.331697474,0.253063675,0.78246461,31.46505295,8.174626936,135.3635324,15.65607149,36.98095753,0,0,0,0,63.71986212,0,0,32.69850774,0
396658,3454,ENSSSCG00000033115,ENSG00000142166,IFNAR1,IFNAR1,F,-0.61575597,0.035555591,0.339422265,307.1981089,130.1464487,281.2553396,87.48981125,249.6214633,391.2319704,644.7054498,143.8884628,69.61318521,589.7791889,33.45548512,22.64805737,266.4928381,197.9894141
100533555,3455,ENSSSCG00000036556,ENSG00000159110,IFNAR2,IFNAR2,F,-0.109846365,0.781700592,0.974440917,216.6449179,152.5451585,154.9160427,88.41075663,207.3575119,176.9173984,545.236609,47.10634198,40.50221685,472.7124655,33.45548512,9.646394805,353.1438836,213.9348703
100126864,3460,ENSSSCG00000034378,ENSG00000159128,IFNGR2,IFNGR2,F,-0.067091079,0.868727627,0.991779587,192.9910203,98.19422147,200.0372202,94.85737431,96.41463927,212.8762192,311.3006315,66.80535771,56.32339531,505.3133252,39.3911357,28.10036748,204.3656734,120.9197093
100152238,3459,ENSSSCG00000004156,ENSG00000027697,IFNGR1,IFNGR1,F,0.246399158,0.691409589,0.953206529,115.0283344,125.6940379,63.16964847,16.57701687,311.696642,149.5886946,217.3578374,34.2591578,20.88395556,106.6937226,3.777232191,10.90462021,264.8579127,223.2363864
100624969,9966,ENSSSCG00000034087,ENSG00000181634,TNFSF15,TNFSF15,G,-2.977763969,0.001199437,0.030893919,40.03524915,2.233462174,33.08886349,16.57701687,23.7734727,69.04093596,44.2083737,20.55549468,1.898541415,111.1392944,0,1.677633879,3.269850774,3.986364043
100517087,608,ENSSSCG00000032578,ENSG00000048462,TNFRSF17,TNFRSF17,G,-2.952279638,0.016965348,0.21195149,104.8108849,1.363077527,230.1180052,46.04726908,39.6224545,86.30116995,250.5141177,76.22662611,0,109.6574371,0,5.452310107,0,0
100521146,55504,ENSSSCG00000009283,ENSG00000127863,TNFRSF19,TNFRSF19,G,-2.858054394,5.11E-05,0.002452718,85.41779445,6.05129803,34.59290274,36.83781526,110.9428726,214.314572,130.7831055,58.24056826,48.72922965,48.90128953,4.316836789,2.516450819,14.71432848,2.657576029
106508259,23495,ENSSSCG00000040134,ENSG00000240505,TNFRSF13B,TNFRSF13B,G,-2.838644388,0.00024248,0.008645212,76.93223155,2.604615579,118.8191007,33.15403374,71.32041809,184.1091626,104.9948875,20.55549468,15.82117846,66.68357664,2.158418395,3.355267758,4.904776162,0
100217379,114904,ENSSSCG00000030325,ENSG00000133466,C1QTNF6,C1QTNF6,G,-2.251238105,0.032071377,0.319901252,78.86414488,8.660782695,19.55251024,28.54930683,0,60.41081897,401.5593945,23.98141046,27.21242695,69.64729115,2.698022993,2.516450819,29.42865697,0
110260624,115650,ENSSSCG00000039074,ENSG00000159958,TNFRSF13C,TNFRSF13C,G,-1.634957113,0.321240529,0.835825317,21.29859433,0.733964822,13.53635324,11.05134458,51.50919085,0,51.57643599,14.56014207,0,28.15528791,0,2.935859288,0,0
100513161,27242,ENSSSCG00000001727,ENSG00000146072,TNFRSF21,TNFRSF21,G,-1.415931317,0.003562195,0.070781617,518.9292975,141.3477684,839.2539011,688.8671454,960.1841473,247.3966872,458.6618772,203.8419889,53.79200675,699.4366261,57.19808746,14.67929644,258.3182112,235.1954786
